Data_Transakcji,ID_Produktu_Sprzedaz,Region,Ilosc_Sprzedana,Cena_Jednostkowa_Transakcji,Wartosc_Sprzedazy
2025-06-17,1049,Północ,5,3675.71,18378.55
2025-06-11,1050,Północ,2,108.94,217.88
2025-04-26,1055,Południe,2,1195.82,2391.64
2025-05-03,1091,Południe,4,3314.25,13257.0
2025-06-06,1031,Zachód,1,248.31,248.31
2025-04-07,1074,Północ,2,44.21,88.42
2025-05-04,1033,Północ,5,136.07,680.35
2025-04-07,1092,Północ,5,301.37,1506.85
2025-06-03,1087,Południe,5,666.29,3331.45
2025-04-01,1024,Wschód,3,1085.89,3257.67
2025-05-01,1011,Południe,5,60.2,301.0
2025-06-17,1031,Wschód,3,252.99,758.97
2025-05-23,1009,Północ,3,315.79,947.37
2025-04-30,1033,Południe,5,143.47,717.35
2025-06-08,1070,Południe,4,19.23,76.92
2025-04-13,1009,Południe,1,301.71,301.71
2025-05-20,1059,Wschód,1,131.03,131.03
2025-06-29,1024,Wschód,1,1050.07,1050.07
2025-05-29,1099,Wschód,5,1130.98,5654.9
2025-05-22,1001,Wschód,1,346.25,346.25
2025-06-19,1003,Wschód,3,285.19,855.57
2025-06-18,1063,Północ,3,225.16,675.48
2025-06-16,1040,Północ,1,2401.9,2399.05
2025-06-12,1004,Północ,4,293.19,1172.76
2025-04-03,1038,Wschód,1,4878.81,4878.81
2025-05-30,1058,Południe,3,300.89,902.67
2025-05-26,1062,Północ,4,684.02,2736.08
2025-06-07,1065,Północ,2,283.69,567.38
2025-06-14,1048,Południe,2,4615.32,9230.64
2025-05-11,1021,Południe,1,590.9,590.9
2025-06-05,1025,Południe,3,2350.73,7052.19
2025-04-11,1098,Północ,3,72.77,218.31
2025-04-28,1064,Południe,5,1556.09,7780.45
2025-06-21,1021,Południe,1,566.81,566.81
2025-06-01,1025,Wschód,3,2212.93,6638.79
2025-06-04,1074,Północ,2,45.06,90.12
2025-06-11,1042,Południe,5,3133.72,15668.6
2025-04-23,1097,Wschód,1,1121.13,1121.13
2025-06-27,1009,Północ,5,303.29,1516.45
2025-04-23,1098,Zachód,3,70.1,210.3
2025-04-09,1052,Wschód,1,3632.09,3632.09
2025-05-29,1015,Wschód,1,82.37,82.37
2025-04-09,1059,Zachód,1,129.38,129.38
2025-04-22,1081,Południe,4,3505.72,14022.88
2025-04-25,1046,Południe,4,5237.71,20953.61
2025-04-29,1077,Zachód,5,2475.98,12379.9
2025-04-08,1029,Wschód,4,4685.73,18742.92
2025-04-23,1072,Zachód,4,3105.35,12421.4
2025-05-15,1053,Zachód,2,222.51,445.02
2025-06-22,1071,Zachód,2,953.2,1906.4
2025-05-28,1080,Zachód,1,3842.39,3842.39
2025-04-23,1004,Wschód,2,299.18,598.36
2025-05-13,1008,Zachód,3,119.55,358.65
2025-06-17,1036,Zachód,3,1697.58,5092.74
2025-04-07,1044,Północ,3,2057.7,6173.1
2025-05-06,1009,Wschód,4,292.07,1168.28
2025-05-22,1042,Północ,3,3230.85,9692.55
2025-04-18,1072,Południe,4,2944.34,11777.36
2025-06-12,1060,Południe,1,181.49,181.49
2025-06-21,1030,Wschód,3,155.16,465.48
2025-05-24,1074,Zachód,3,43.67,131.01
2025-06-11,1092,Północ,4,306.59,1226.36
2025-04-30,1026,Wschód,4,159.08,636.32
2025-05-13,1064,Północ,3,1540.0,4620.0
2025-04-16,1033,Zachód,1,139.77,140.63
2025-04-15,1094,Zachód,3,219.96,659.88
2025-06-18,1076,Wschód,4,607.74,2430.96
2025-04-14,1001,Zachód,1,342.27,342.27
2025-05-12,2317,Wschód,3,694.64,2083.92
2025-05-11,1082,Zachód,5,381.18,1905.9
2025-04-14,1023,Północ,4,2916.12,11664.48
2025-05-30,1011,Południe,3,55.77,167.31
2025-05-19,1031,Północ,4,253.67,1014.68
2025-05-29,1014,Zachód,1,1357.38,1357.38
2025-04-28,1022,Północ,1,2199.75,2199.75
2025-06-26,1061,Północ,1,448.46,448.46
2025-05-10,1084,Południe,2,4475.89,8951.78
2025-05-24,1074,Zachód,4,46.36,185.44
2025-06-07,1038,Zachód,2,5248.19,10496.38
2025-05-30,1024,Południe,5,1056.1,5280.5
2025-06-20,1083,Zachód,1,5145.22,5145.22
2025-05-23,1087,Wschód,5,667.17,3335.85
2025-06-05,1007,Północ,5,23.37,116.85
2025-06-09,1044,Zachód,3,2248.17,6744.51
2025-04-24,1069,Wschód,4,3404.24,13616.96
2025-06-19,1097,Wschód,1,1131.04,1131.04
2025-06-20,1053,Północ,3,236.32,708.96
2025-04-01,1055,Południe,3,1161.48,3484.44
2025-06-19,1042,Północ,5,3428.2,17141.0
2025-06-29,1031,Zachód,1,246.57,246.57
2025-04-13,1094,Południe,5,202.85,1014.25
2025-05-11,1052,Północ,1,3488.25,3488.25
2025-05-06,1070,Zachód,4,20.23,80.92
2025-04-28,1087,Północ,4,643.32,2574.31
2025-04-14,1035,Południe,5,3361.35,16806.75
2025-04-20,1024,Południe,3,1020.84,3062.52
2025-05-03,1014,Południe,1,1407.7,1407.7
2025-06-05,1074,Wschód,3,47.91,143.73
2025-04-21,1016,Wschód,4,918.62,3674.48
2025-05-08,1049,Wschód,2,3654.46,7308.92
2025-05-17,1086,Zachód,5,2089.19,10445.95
2025-04-04,1033,Południe,4,146.35,585.4
2025-05-23,1030,Północ,3,157.11,471.33
2025-05-04,1011,Wschód,5,56.77,283.85
2025-05-25,1080,Południe,3,3834.79,11504.37
2025-04-13,1005,Północ,2,972.5,1945.0
2025-04-21,1052,Zachód,5,3771.1,18855.5
2025-06-15,1006,Południe,4,54.22,216.88
2025-04-18,1020,Południe,1,129.45,129.45
2025-05-13,1013,Południe,2,2646.12,5292.24
2025-04-04,1068,Północ,2,120.76,241.52
2025-05-25,1026,Wschód,5,156.58,782.9
2025-06-14,1093,Północ,2,427.74,855.48
2025-04-13,1065,Południe,4,273.94,1095.76
2025-05-11,1072,Północ,3,3035.4,9106.2
2025-06-11,9999,Północ,1,1508.92,1508.92
2025-05-03,1038,Zachód,4,5354.43,21417.72
2025-04-12,1030,Wschód,5,159.09,796.09
2025-04-28,1059,Północ,5,136.09,680.45
2025-05-19,1015,Wschód,4,88.41,353.64
2025-04-21,1010,Południe,3,2793.73,8381.19
2025-05-12,1034,Wschód,4,4732.08,18928.32
2025-04-13,1004,Zachód,2,312.63,625.26
2025-05-26,1045,Północ,3,1829.61,5488.83
2025-06-13,1036,Zachód,4,1713.69,6854.76
2025-06-26,1023,Wschód,2,2943.21,5886.42
2025-06-30,1057,Wschód,1,4204.76,4204.76
2025-06-07,1006,Zachód,5,54.03,270.15
2025-06-03,1062,Wschód,1,680.02,680.02
2025-05-19,1084,Zachód,5,4612.74,23063.7
2025-04-06,1080,Zachód,5,3952.44,19762.2
2025-06-05,1010,Wschód,4,2635.92,10543.68
2025-06-05,1001,Północ,2,350.64,701.28
2025-05-02,1074,Wschód,5,45.67,228.35
2025-06-06,2922,Wschód,2,324.49,648.98
2025-05-27,1008,Południe,1,114.41,114.41
2025-06-11,1017,Wschód,1,130.88,130.88
2025-06-12,1008,Zachód,5,117.65,588.25
2025-06-14,1014,Wschód,1,1382.23,1382.23
2025-04-07,1070,Południe,3,20.63,59.74
2025-05-26,1026,Północ,1,157.15,157.15
2025-04-22,1092,Północ,1,324.97,324.97
2025-05-12,1035,Południe,4,3413.01,13652.04
2025-06-17,1054,Północ,5,2146.73,10733.65
2025-05-02,1083,Wschód,2,4828.7,9657.4
2025-04-30,1045,Zachód,3,1738.32,5214.96
2025-06-07,1074,Zachód,4,45.1,180.4
2025-06-13,1006,Północ,5,52.43,262.15
2025-05-20,1049,Północ,5,3737.89,18689.45
2025-05-10,1024,Południe,1,1064.17,1064.17
2025-04-09,1039,Wschód,3,408.76,1226.28
2025-05-22,1024,Zachód,5,1075.58,5377.9
2025-05-10,1037,Zachód,4,857.97,3431.88
2025-04-16,1042,Zachód,3,3344.14,10032.42
2025-04-24,1062,Zachód,1,686.44,686.44
2025-04-15,1073,Wschód,2,1193.07,2386.14
2025-05-31,1001,Północ,1,335.44,335.44
2025-04-16,1061,Zachód,1,473.13,473.13
2025-05-21,1061,Południe,1,456.66,456.66
2025-05-02,1052,Wschód,1,3557.85,3557.85
2025-05-12,1024,Południe,5,1094.9,5474.5
2025-04-30,1015,Północ,1,88.22,88.22
2025-04-30,1052,Północ,2,3618.04,7236.08
2025-05-18,1068,Północ,4,125.94,503.76
2025-05-03,1090,Północ,4,3864.37,15457.48
2025-06-07,1040,Zachód,5,2322.75,11613.75
2025-05-23,1085,Wschód,3,425.89,1277.67
2025-04-21,1072,Wschód,4,2917.88,11671.52
2025-05-12,1049,Północ,1,3784.13,3784.13
2025-06-01,1071,Południe,1,988.24,988.24
2025-06-01,1042,Południe,5,3323.05,16615.25
2025-04-02,1010,Północ,2,2741.38,5482.76
2025-04-06,1052,Północ,2,3624.66,7249.32
2025-04-13,1083,Zachód,5,4727.28,23636.4
2025-06-07,1022,Południe,4,2058.59,8234.36
2025-06-28,1094,Południe,4,221.29,885.16
2025-05-23,1050,Południe,2,107.93,215.86
2025-04-24,1060,Północ,5,194.32,971.6
2025-04-07,1043,Północ,5,342.79,1713.95
2025-04-05,1060,Wschód,5,178.15,890.75
2025-06-10,1027,Północ,1,388.42,388.42
2025-04-16,1054,Zachód,3,2071.31,6213.93
2025-05-14,1078,Wschód,1,2941.02,2941.02
2025-06-29,1081,Południe,5,3393.33,16966.65
2025-05-18,1047,Wschód,4,1297.58,5190.32
2025-05-20,1062,Zachód,5,697.93,3489.65
2025-05-19,1098,Wschód,4,72.2,288.8
2025-06-14,1020,Południe,3,126.08,374.39
2025-04-18,1021,Zachód,5,583.66,2917.01
2025-05-27,2149,Północ,2,745.96,1491.92
2025-06-05,1051,Południe,4,211.55,846.2
2025-06-06,1065,Północ,3,264.02,792.06
2025-06-30,1050,Wschód,1,103.96,103.96
2025-06-30,1097,Północ,2,1093.95,2187.9
2025-05-01,1028,Południe,2,2572.89,5145.78
2025-06-29,1011,Południe,3,57.76,173.28
2025-06-22,1044,Zachód,1,2041.04,2041.04
2025-05-16,1018,Południe,4,2823.03,11292.12
2025-04-06,1070,Południe,4,20.69,82.76
2025-05-17,1056,Zachód,2,709.44,1418.88
2025-04-16,1038,Północ,1,5341.11,5341.11
2025-06-20,1029,Wschód,4,4787.46,19149.84
2025-04-08,1083,Północ,1,5105.73,5105.73
2025-05-22,9999,Wschód,1,1456.46,1456.46
2025-05-05,2862,Wschód,5,439.19,2195.95
2025-04-12,1043,Północ,4,330.03,1320.12
2025-06-17,1093,Zachód,1,412.53,412.53
2025-05-23,1094,Południe,1,217.48,217.48
2025-05-02,1096,Północ,4,1217.37,4869.48
2025-04-18,1032,Północ,3,139.42,418.26
2025-05-15,1092,Południe,4,301.56,1206.24
2025-04-24,1007,Południe,4,24.38,97.52
2025-05-21,1047,Wschód,2,1341.11,2682.22
2025-05-25,1007,Południe,5,23.44,117.2
2025-06-14,1051,Wschód,4,209.55,838.2
2025-05-26,1082,Wschód,4,377.82,1511.28
2025-06-24,1005,Południe,4,954.58,3818.32
2025-06-05,1013,Wschód,1,2748.42,2748.42
2025-05-09,1019,Wschód,2,159.16,318.32
2025-05-08,1014,Północ,1,1413.71,1413.71
2025-06-29,1062,Wschód,4,722.65,2890.6
2025-05-09,1098,Południe,5,70.41,352.05
2025-06-30,1090,Zachód,2,3832.85,7665.7
2025-05-14,1065,Zachód,3,275.9,827.7
2025-05-06,1037,Północ,3,898.91,2696.73
2025-05-16,1008,Wschód,4,113.92,455.44
2025-05-02,1050,Północ,4,104.76,419.04
2025-06-03,1087,Wschód,3,665.06,1995.18
2025-06-30,1065,Zachód,1,271.84,271.84
2025-05-12,1049,Wschód,1,3766.33,3766.33
2025-05-20,1026,Wschód,4,156.17,624.68
2025-04-23,1053,Wschód,1,241.27,241.27
2025-06-21,1043,Południe,3,323.66,970.98
2025-04-03,1013,Zachód,5,2754.28,13771.4
2025-06-22,1007,Zachód,5,24.84,122.39
2025-04-26,1024,Południe,2,1038.32,2076.64
2025-06-25,1039,Południe,4,407.01,1628.04
2025-06-19,1038,Południe,5,5124.11,25620.55
2025-06-08,1081,Wschód,2,3417.39,6834.78
2025-06-04,1005,Południe,2,1006.46,2012.92
2025-05-23,1058,Południe,5,300.89,1504.45
2025-06-01,1068,Północ,2,116.58,233.16
2025-05-04,1045,Wschód,4,1809.12,7236.48
2025-05-05,1022,Północ,5,2025.71,10128.55
2025-06-20,1068,Południe,2,117.75,235.5
2025-06-23,1006,Południe,4,53.63,214.52
2025-06-05,1003,Południe,1,286.71,286.71
2025-05-14,1049,Zachód,1,3631.97,3631.97
2025-06-09,1003,Południe,1,298.7,298.7
2025-06-27,1017,Wschód,1,123.7,123.7
2025-06-17,1094,Południe,5,208.78,1043.9
2025-04-07,1099,Północ,3,1071.83,3215.49
2025-06-09,2475,Północ,3,891.76,2675.28
2025-04-29,1051,Północ,1,210.59,210.59
2025-04-18,1045,Zachód,5,1758.62,8793.1
2025-06-05,1022,Zachód,3,2194.22,6582.66
2025-05-22,1014,Wschód,3,1343.95,4030.09
2025-04-01,1076,Północ,1,562.7,562.7
2025-05-13,1067,Zachód,4,718.83,2875.32
2025-06-21,1006,Południe,5,57.42,287.1
2025-05-24,1063,Zachód,3,238.57,715.71
2025-06-21,1031,Zachód,3,233.81,701.43
2025-05-16,1073,Zachód,4,1234.29,4937.16
2025-05-24,1015,Północ,3,87.66,262.98
2025-05-14,1012,Zachód,1,102.76,102.76
2025-06-16,1020,Północ,4,129.09,516.36
2025-06-03,1082,Zachód,4,359.35,1433.08
2025-05-15,1100,Wschód,1,4668.05,4668.05
2025-05-16,1075,Północ,5,102.32,511.6
2025-05-14,1058,Wschód,4,300.89,1203.56
2025-06-29,1005,Południe,1,976.9,976.9
2025-05-03,1071,Zachód,5,935.7,4678.5
2025-05-02,1045,Wschód,5,1768.58,8842.9
2025-05-27,1030,Wschód,1,161.49,161.49
2025-06-07,1087,Wschód,1,661.76,661.76
2025-06-06,1049,Wschód,1,3688.57,3688.57
2025-04-24,1051,Wschód,3,205.72,617.16
2025-05-09,1019,Południe,4,158.64,634.56
2025-05-24,1020,Wschód,4,128.59,514.36
2025-04-05,1034,Wschód,4,5074.55,20298.2
2025-05-11,1037,Wschód,5,842.99,4214.95
2025-06-12,1082,Południe,1,384.84,384.84
2025-04-30,1095,Południe,1,165.85,165.85
2025-05-17,1087,Zachód,2,665.39,1330.78
2025-04-23,1014,Wschód,4,1395.55,5582.2
2025-05-09,2038,Północ,1,678.52,678.52
2025-04-29,1028,Wschód,5,2387.76,11938.8
2025-04-20,1063,Wschód,5,228.72,1143.6
2025-06-15,1026,Północ,5,164.0,820.0
2025-06-15,1097,Zachód,2,1155.67,2311.34
2025-05-22,1084,Zachód,2,4563.84,9127.68
2025-04-22,1012,Wschód,5,96.32,481.6
2025-05-28,1007,Zachód,3,24.2,72.6
2025-04-12,2298,Południe,3,39.49,118.47
2025-05-05,1063,Wschód,3,226.82,680.46
2025-04-15,1012,Południe,5,99.0,495.0
2025-04-19,1053,Zachód,1,222.98,226.0
2025-05-26,1031,Zachód,1,235.94,235.94
2025-06-27,1022,Południe,1,2082.29,2082.29
2025-06-18,1046,Północ,2,4927.75,9855.5
2025-05-27,9999,Wschód,4,1557.89,6231.56
2025-04-22,1033,Zachód,1,146.59,146.59
2025-05-08,1026,Wschód,3,172.14,516.42
2025-04-02,1100,Wschód,3,4474.08,13422.24
2025-06-03,1014,Północ,4,1392.22,5568.88
2025-05-10,1052,Wschód,4,3452.94,13811.76
2025-06-02,1040,Północ,5,2397.33,11986.65
2025-04-07,1097,Zachód,3,1111.45,3334.35
2025-04-28,1002,Zachód,1,158.95,158.95
2025-04-20,2307,Wschód,5,713.07,3565.35
2025-05-29,1076,Północ,3,600.27,1800.81
2025-05-23,1012,Północ,2,105.41,210.82
2025-05-10,1018,Południe,2,2844.35,5688.7
2025-06-04,1079,Wschód,1,357.25,357.25
2025-04-15,1017,Zachód,4,120.73,482.92
2025-06-18,1086,Północ,2,2028.43,4056.86
2025-06-10,1002,Wschód,2,154.16,308.32
2025-06-12,1084,Północ,1,4444.37,4444.37
2025-04-02,1041,Zachód,4,4077.99,16311.96
2025-06-24,1004,Wschód,1,296.52,296.52
2025-06-29,1047,Wschód,1,1298.54,1298.54
2025-06-26,1011,Wschód,5,60.25,301.25
2025-06-11,1001,Wschód,1,325.77,325.77
2025-06-16,1083,Wschód,2,4832.29,9664.58
2025-05-11,1063,Wschód,5,227.15,1135.75
2025-05-04,1065,Zachód,4,273.1,1092.4
2025-06-09,1064,Wschód,4,1499.21,5996.84
2025-06-03,1032,Zachód,2,132.02,264.04
2025-05-25,1054,Północ,3,2171.38,6514.14
2025-04-11,1065,Północ,5,273.57,1367.85
2025-06-18,1057,Południe,3,4142.22,12426.66
2025-04-21,1027,Zachód,4,410.36,1641.44
2025-05-22,1054,Zachód,2,2082.24,4164.48
2025-04-08,1044,Wschód,3,2116.16,6348.48
2025-06-12,1051,Zachód,5,213.86,1069.3
2025-06-06,1070,Północ,3,20.51,61.53
2025-06-21,1082,Zachód,2,373.36,746.72
2025-05-27,1022,Zachód,3,2176.73,6530.19
2025-06-07,1078,Południe,3,2819.29,8457.87
2025-04-13,1046,Północ,3,4973.0,14919.0
2025-06-17,1097,Północ,4,1109.8,4439.2
2025-06-01,1097,Wschód,1,1120.07,1120.07
2025-05-16,1075,Południe,4,98.08,392.32
2025-05-03,1076,Północ,2,567.22,1134.44
2025-05-06,1051,Północ,2,212.73,425.46
2025-04-02,1038,Wschód,5,5164.22,25821.1
2025-05-06,2836,Południe,4,659.74,2638.96
2025-04-03,1082,Północ,1,383.64,383.64
2025-05-28,1067,Wschód,1,707.64,707.64
2025-05-07,1013,Północ,1,2656.81,2656.81
2025-06-22,1019,Południe,5,147.11,735.55
2025-06-01,1029,Północ,2,4527.58,9055.16
2025-05-21,1044,Wschód,3,2084.85,6254.55
2025-05-28,1048,Północ,5,4681.78,23408.9
2025-04-15,1073,Wschód,5,1299.52,6497.6
2025-05-31,1040,Zachód,5,2297.55,11486.21
2025-04-06,2667,Wschód,1,120.32,120.32
2025-05-18,1030,Północ,5,158.58,792.9
2025-06-02,1078,Zachód,3,3013.5,9040.5
2025-06-24,1058,Zachód,1,300.89,300.89
2025-05-11,1048,Zachód,2,4680.01,9360.02
2025-05-27,1014,Wschód,1,1347.15,1347.15
2025-04-04,1013,Południe,4,2604.22,10416.88
2025-05-29,1071,Wschód,1,960.01,960.01
2025-06-25,1083,Zachód,1,5112.59,5112.59
2025-04-21,1021,Północ,2,600.65,1201.3
2025-06-03,1061,Południe,1,441.79,441.79
2025-06-24,1048,Południe,1,4454.8,4454.8
2025-04-26,1044,Zachód,1,2103.19,2103.19
2025-05-20,1035,Zachód,1,3302.02,3302.02
2025-05-04,1073,Południe,1,1220.62,1220.62
2025-05-20,1017,Zachód,4,121.04,484.16
2025-04-22,1032,Południe,1,140.62,140.62
2025-04-08,1026,Zachód,1,164.93,164.93
2025-05-11,1032,Wschód,5,137.4,691.94
2025-06-15,1056,Południe,3,664.3,1992.9
2025-04-03,2966,Północ,4,589.29,2357.16
2025-04-23,1088,Wschód,4,108.85,435.4
2025-06-10,1073,Zachód,2,1283.72,2567.44
2025-06-26,1010,Południe,2,2670.59,5341.18
2025-06-22,1043,Wschód,4,326.75,1307.0
2025-06-29,9999,Południe,4,1490.94,5963.76
2025-06-27,1080,Wschód,3,3721.27,11163.81
2025-04-07,1095,Wschód,1,163.45,163.45
2025-06-17,1012,Północ,5,98.49,492.45
2025-05-30,1032,Południe,1,143.27,143.27
2025-05-17,1023,Zachód,4,2835.69,11342.76
2025-05-23,1024,Zachód,4,1038.25,4153.0
2025-06-01,1099,Wschód,4,1078.66,4314.64
2025-06-30,1004,Północ,4,305.8,1223.2
2025-05-30,1093,Zachód,1,410.14,410.14
2025-05-20,1087,Wschód,2,673.36,1346.72
2025-04-11,1016,Południe,3,908.33,2724.99
2025-06-20,1012,Północ,2,98.22,196.44
2025-06-05,1020,Północ,5,118.92,595.79
2025-05-23,1045,Południe,3,1846.3,5535.2
2025-05-29,1050,Północ,3,98.93,296.79
2025-04-03,1005,Północ,5,1001.63,5008.15
2025-05-17,1045,Wschód,3,1733.31,5199.93
2025-04-17,1060,Wschód,4,187.02,748.08
2025-06-29,1049,Zachód,1,3585.92,3585.92
2025-05-28,1065,Wschód,3,280.88,842.64
2025-05-18,1060,Zachód,3,189.83,569.49
2025-06-28,1080,Południe,1,3805.85,3805.85
2025-04-28,1098,Północ,3,75.29,225.87
2025-04-23,1018,Północ,1,2661.69,2661.69
2025-05-11,1094,Zachód,4,202.92,811.68
2025-06-02,1092,Północ,2,318.35,636.7
2025-06-27,1011,Wschód,2,58.47,116.94
2025-05-20,1055,Północ,1,1128.95,1128.95
2025-04-01,1087,Północ,5,658.07,3290.35
2025-06-29,1077,Północ,2,2383.29,4766.58
2025-06-05,1076,Zachód,2,558.66,1117.32
2025-06-09,1081,Zachód,4,3492.99,13971.96
2025-04-04,1035,Zachód,5,3343.69,16718.45
2025-04-26,1055,Wschód,5,1226.06,6129.27
2025-05-14,1059,Wschód,2,135.86,271.72
2025-04-07,1094,Południe,1,203.14,203.14
2025-04-15,1038,Wschód,1,5150.82,5150.82
2025-04-26,1081,Północ,4,3533.9,14135.6
2025-06-14,1052,Południe,4,3664.93,14659.72
2025-04-10,1092,Północ,4,322.45,1289.8
2025-06-09,1098,Północ,4,72.73,290.92
2025-05-23,1033,Północ,2,133.37,266.74
2025-05-08,1070,Zachód,4,20.14,80.56
2025-06-04,1075,Południe,1,102.71,102.71
2025-05-17,1069,Wschód,5,3310.19,16550.95
2025-05-16,1078,Zachód,1,2871.58,2871.58
2025-04-06,1092,Północ,3,298.69,896.07
2025-05-28,1082,Północ,1,351.63,351.63
2025-05-16,1078,Północ,2,2913.0,5826.0
2025-06-27,1048,Południe,5,4639.12,23195.6
2025-04-15,1003,Południe,3,284.34,853.02
2025-05-06,1086,Południe,2,2157.36,4314.72
2025-05-16,1040,Północ,2,2305.83,4611.66
2025-06-16,1063,Zachód,5,238.55,1192.75
2025-06-17,1041,Zachód,5,4059.77,20298.85
2025-06-27,1042,Wschód,1,3243.72,3243.72
2025-05-24,1035,Zachód,3,3295.68,9887.04
2025-04-23,1025,Północ,2,2258.05,4516.1
2025-05-30,1029,Wschód,1,4364.72,4364.72
2025-04-03,1075,Północ,1,98.84,98.84
2025-04-17,1016,Północ,1,936.24,936.24
2025-05-19,1051,Zachód,2,211.84,423.68
2025-04-15,1080,Południe,1,3977.33,3977.33
2025-06-02,1032,Zachód,5,135.92,679.6
2025-05-13,1030,Północ,3,154.89,464.67
2025-05-27,1093,Zachód,2,398.66,797.32
2025-04-01,1004,Wschód,1,293.9,293.9
2025-04-22,2760,Północ,3,652.77,1958.31
2025-06-24,2758,Zachód,1,290.77,290.77
2025-04-08,1086,Zachód,3,2058.23,6174.69
2025-06-16,1005,Wschód,5,994.74,4973.7
2025-04-19,1023,Południe,5,2818.22,14091.1
2025-04-16,1003,Zachód,5,299.7,1498.5
2025-04-05,1084,Południe,3,4728.85,14186.55
2025-04-02,1061,Zachód,3,463.33,1389.99
2025-05-21,1011,Zachód,4,60.13,240.52
2025-06-13,1040,Wschód,2,2212.95,4425.9
2025-06-01,1065,Zachód,5,289.29,1446.45
2025-05-24,1003,Wschód,2,306.16,612.32
2025-06-15,1098,Północ,1,71.7,71.7
2025-05-08,1061,Południe,4,444.65,1778.6
2025-05-22,1048,Zachód,5,4638.98,23194.9
2025-05-02,1025,Zachód,3,2263.69,6791.07
2025-05-05,2461,Południe,3,607.89,1823.67
2025-05-21,1071,Południe,5,958.33,4791.65
2025-05-29,1017,Południe,2,121.54,243.08
2025-06-08,1017,Wschód,4,121.4,480.76
2025-06-10,1010,Północ,5,2595.03,12975.15
2025-04-18,1006,Południe,4,53.28,212.57
2025-05-28,1042,Zachód,5,3152.9,15764.5
2025-06-09,1013,Wschód,1,2777.63,2777.63
2025-05-17,1072,Północ,2,2928.07,5856.14
2025-06-21,1004,Zachód,5,295.42,1477.1
2025-04-20,1002,Północ,4,158.33,633.32
2025-05-22,1089,Wschód,1,284.32,284.32
2025-05-10,1075,Północ,5,97.48,487.4
2025-05-05,1041,Zachód,3,4000.08,12000.24
2025-05-04,1059,Zachód,5,133.4,667.0
2025-05-30,1029,Wschód,1,4666.73,4666.73
2025-04-09,1085,Wschód,4,434.48,1737.92
2025-06-10,1060,Wschód,5,183.6,918.0
2025-06-01,1017,Południe,5,131.02,655.1
2025-05-22,1073,Południe,2,1246.22,2492.44
2025-04-05,1068,Wschód,4,128.32,513.28
2025-05-24,1027,Zachód,1,399.22,399.22
2025-05-16,1046,Południe,1,5024.25,5024.25
2025-06-10,1020,Południe,3,124.22,372.66
2025-05-09,1044,Południe,2,2242.14,4484.28
2025-04-11,1019,Północ,4,146.26,585.04
2025-05-29,1014,Wschód,4,1427.51,5710.04
2025-06-15,1010,Południe,1,2688.98,2688.98
2025-04-23,1004,Wschód,2,305.91,611.82
2025-06-20,1029,Zachód,5,4569.88,22849.4
2025-04-19,1025,Wschód,4,2179.19,8716.76
2025-04-16,1087,Zachód,4,644.62,2578.48
2025-05-06,1045,Zachód,4,1700.5,6802.0
2025-04-03,1024,Zachód,1,1022.42,1022.42
2025-05-07,1039,Północ,3,417.66,1252.98
2025-04-13,1066,Północ,1,86.86,86.86
2025-04-23,1100,Wschód,4,4634.79,18539.16
2025-04-04,1091,Wschód,2,3216.73,6433.46
2025-04-13,1005,Wschód,1,1002.57,1002.57
2025-05-04,1090,Zachód,1,4083.1,4083.1
2025-05-20,1024,Północ,5,1012.07,5060.35
2025-04-06,1068,Południe,5,125.49,627.45
2025-04-03,1039,Południe,5,397.47,1987.35
2025-04-17,1034,Południe,1,4807.85,4807.85
2025-05-29,1091,Wschód,5,3213.3,16066.5
2025-04-06,1072,Południe,4,3108.84,12435.36
2025-06-05,1080,Zachód,1,3761.12,3761.12
2025-06-13,1084,Północ,5,4779.08,23895.4
2025-04-14,1089,Północ,5,284.86,1424.3
2025-06-28,1032,Północ,4,135.45,541.8
2025-04-05,1096,Północ,2,1258.69,2517.38
2025-04-26,1033,Północ,3,139.26,417.78
2025-05-05,1020,Zachód,2,127.0,254.0
2025-04-03,1051,Wschód,2,202.18,404.36
2025-04-11,1100,Południe,5,4404.29,22021.45
2025-05-05,1095,Wschód,2,163.33,326.66
2025-06-29,1015,Zachód,3,84.63,258.29
2025-04-11,1080,Zachód,5,3710.3,18551.5
2025-04-28,1009,Południe,2,314.8,629.6
2025-04-17,1065,Wschód,2,276.17,552.34
2025-04-06,1060,Północ,3,178.3,534.9
2025-04-08,1072,Wschód,2,2921.9,5843.8
2025-04-13,1049,Wschód,4,3553.38,14213.52
2025-04-01,1055,Północ,3,1148.85,3446.55
2025-06-29,1028,Północ,1,2369.34,2370.66
2025-04-01,1011,Północ,3,59.33,177.99
2025-05-25,1042,Północ,2,3262.7,6525.4
2025-04-09,1016,Północ,4,965.81,3863.24
2025-06-01,1011,Zachód,4,60.41,241.64
2025-04-13,1088,Północ,1,102.22,101.29
2025-04-25,1057,Południe,4,4334.6,17338.4
2025-04-07,1037,Południe,5,820.71,4103.55
2025-05-27,1043,Północ,5,334.41,1672.05
2025-04-05,1100,Wschód,3,4656.87,13970.61
2025-04-07,1064,Zachód,2,1451.44,2902.88
2025-04-09,1056,Wschód,5,704.12,3520.6
